word,is_sequential,recog_rating,recog_RT,target_angle,response_angle,response_error,source_RT,valid_RT,block,recog_band,intrusion_1,intrusion_2,intrusion_3,intrusion_4,intrusion_5,intrusion_6,intrusion_7,intrusion_8,intrusion_9,intrusion_offset1,intrusion_offset2,intrusion_offset3,intrusion_offset4,intrusion_offset5,intrusion_offset6,intrusion_offset7,intrusion_offset8,intrusion_offset9,participant
TEXT,TRUE,6,904.9150001,3.449696328,1.441362424,2.008333904,2221.435,TRUE,11,High,2.694737333,3.944693957,2.495079888,0.348905573,2.728241021,0.285191159,2.879037813,0.289336234,2.333238057,0.754958995,-0.494997629,0.95461644,3.100790755,0.721455307,-3.118680137,0.570658516,-3.122825212,1.116458272,27
PLEA,TRUE,1,3146.045,3.944693957,3.066398427,0.87829553,3823.57,TRUE,11,Unrecognized,2.694737333,3.449696328,2.495079888,0.348905573,2.728241021,0.285191159,2.879037813,0.289336234,2.333238057,1.249956624,0.494997629,1.449614069,-2.687396923,1.216452936,-2.623682509,1.065656144,-2.627827583,1.611455901,27
PEED,TRUE,6,732.0900001,2.495079888,0.685982697,1.809097191,1345.245,TRUE,11,High,2.694737333,3.449696328,3.944693957,0.348905573,2.728241021,0.285191159,2.879037813,0.289336234,2.333238057,-0.199657445,-0.95461644,-1.449614069,2.146174315,-0.233161133,2.209888729,-0.383957925,2.205743654,0.161841831,27
OAKS,TRUE,6,723.9300001,0.348905573,3.405602433,-3.056696859,1011.93,TRUE,11,High,2.694737333,3.449696328,3.944693957,2.495079888,2.728241021,0.285191159,2.879037813,0.289336234,2.333238057,-2.34583176,-3.100790755,2.687396923,-2.146174315,-2.379335448,0.063714414,-2.53013224,0.05956934,-1.984332483,27
HULL,TRUE,6,1187.14,2.728241021,2.662860885,0.065380136,946.7849999,TRUE,11,High,2.694737333,3.449696328,3.944693957,2.495079888,0.348905573,0.285191159,2.879037813,0.289336234,2.333238057,0.033503688,-0.721455307,-1.216452936,0.233161133,2.379335448,2.443049862,-0.150796792,2.438904788,0.395002964,27
RAFT,TRUE,6,832.805,0.285191159,6.282292396,0.28608407,1180.16,TRUE,11,High,2.694737333,3.449696328,3.944693957,2.495079888,0.348905573,2.728241021,2.879037813,0.289336234,2.333238057,-2.409546174,3.118680137,2.623682509,-2.209888729,-0.063714414,-2.443049862,-2.593846654,-0.004145075,-2.048046898,27
LEVY,TRUE,6,673.3350001,2.879037813,2.388482229,0.490555584,2614.98,TRUE,11,High,2.694737333,3.449696328,3.944693957,2.495079888,0.348905573,2.728241021,0.285191159,0.289336234,2.333238057,0.18430048,-0.570658516,-1.065656144,0.383957925,2.53013224,0.150796792,2.593846654,2.589701579,0.545799756,27
SUMS,TRUE,6,783.905,0.289336234,4.721349314,1.851172227,3757.145,TRUE,11,High,2.694737333,3.449696328,3.944693957,2.495079888,0.348905573,2.728241021,0.285191159,2.879037813,2.333238057,-2.405401099,3.122825212,2.627827583,-2.205743654,-0.05956934,-2.438904788,0.004145075,-2.589701579,-2.043901823,27
BOON,TRUE,6,1311.31,2.333238057,5.39566115,-3.062423093,1641.8,TRUE,11,High,2.694737333,3.449696328,3.944693957,2.495079888,0.348905573,2.728241021,0.285191159,2.879037813,0.289336234,-0.361499276,-1.116458272,-1.611455901,-0.161841831,1.984332483,-0.395002964,2.048046898,-0.545799756,2.043901823,27
SILO,TRUE,6,957.385,4.634447066,4.73928832,-0.104841254,1148.395,TRUE,-1,High,3.286179987,1.870002318,3.371875717,1.811176321,NA,NA,NA,NA,NA,1.348267079,2.764444748,1.262571349,2.823270745,NA,NA,NA,NA,NA,27
SPUN,TRUE,6,1019.155,3.286179987,3.41804843,-0.131868444,5127.08,TRUE,-1,High,4.634447066,1.870002318,3.371875717,1.811176321,NA,NA,NA,NA,NA,-1.348267079,1.416177668,-0.08569573,1.475003665,NA,NA,NA,NA,NA,27
VIBE,TRUE,6,1632.035,1.870002318,2.219668915,-0.349666596,2739.515,TRUE,-1,High,4.634447066,3.286179987,3.371875717,1.811176321,NA,NA,NA,NA,NA,-2.764444748,-1.416177668,-1.501873398,0.058825997,NA,NA,NA,NA,NA,27
PITS,TRUE,6,1145.855,3.371875717,2.046491546,1.325384171,2303.235,TRUE,-1,High,4.634447066,3.286179987,1.870002318,1.811176321,NA,NA,NA,NA,NA,-1.262571349,0.08569573,1.501873398,1.560699395,NA,NA,NA,NA,NA,27
HISS,TRUE,6,862.215,1.811176321,2.447999197,-0.636822875,2988.11,TRUE,-1,High,4.634447066,3.286179987,1.870002318,3.371875717,NA,NA,NA,NA,NA,-2.823270745,-1.475003665,-0.058825997,-1.560699395,NA,NA,NA,NA,NA,27
COAL,TRUE,6,987.68,1.142781949,1.503331302,-0.360549354,5132.48,TRUE,0,High,3.192691222,1.90714774,5.999839457,3.328212684,5.586062939,1.152928699,4.797039594,2.018627898,5.784546786,-2.049909273,-0.764365791,1.426127799,-2.185430736,1.839904316,-0.01014675,2.628927662,-0.875845949,1.64142047,27
HOCK,TRUE,1,2221.3,3.192691222,0.972880789,2.219810433,1443.57,TRUE,0,Unrecognized,1.142781949,1.90714774,5.999839457,3.328212684,5.586062939,1.152928699,4.797039594,2.018627898,5.784546786,2.049909273,1.285543482,-2.807148235,-0.135521463,-2.393371718,2.039762523,-1.604348373,1.174063324,-2.591855564,27
RUNG,TRUE,6,980.7300001,1.90714774,2.251813337,-0.344665597,2306.485,TRUE,0,High,1.142781949,3.192691222,5.999839457,3.328212684,5.586062939,1.152928699,4.797039594,2.018627898,5.784546786,0.764365791,-1.285543482,2.19049359,-1.421064944,2.604270108,0.754219041,-2.889891854,-0.111480158,2.405786261,27
INFO,TRUE,2,5164.69,5.999839457,3.466184109,2.533655347,1476.95,TRUE,0,Unrecognized,1.142781949,3.192691222,1.90714774,3.328212684,5.586062939,1.152928699,4.797039594,2.018627898,5.784546786,-1.426127799,2.807148235,-2.19049359,2.671626772,0.413776517,-1.436274549,1.202799863,-2.301973748,0.215292671,27
WILT,TRUE,6,826.9549999,3.328212684,2.663973898,0.664238786,1329.345,TRUE,0,High,1.142781949,3.192691222,1.90714774,5.999839457,5.586062939,1.152928699,4.797039594,2.018627898,5.784546786,2.185430736,0.135521463,1.421064944,-2.671626772,-2.257850255,2.175283985,-1.46882691,1.309584786,-2.456334102,27
TWIT,TRUE,6,1072.08,5.586062939,2.707936049,2.87812689,3277.365,TRUE,0,High,1.142781949,3.192691222,1.90714774,5.999839457,3.328212684,1.152928699,4.797039594,2.018627898,5.784546786,-1.839904316,2.393371718,-2.604270108,-0.413776517,2.257850255,-1.850051067,0.789023345,-2.715750266,-0.198483846,27
PINS,TRUE,6,800.92,1.152928699,3.004073307,-1.851144608,732.485,TRUE,0,High,1.142781949,3.192691222,1.90714774,5.999839457,3.328212684,5.586062939,4.797039594,2.018627898,5.784546786,0.01014675,-2.039762523,-0.754219041,1.436274549,-2.175283985,1.850051067,2.639074412,-0.865699199,1.65156722,27
MOTH,TRUE,6,1978.4,4.797039594,5.354995635,-0.557956041,1239.325,TRUE,0,High,1.142781949,3.192691222,1.90714774,5.999839457,3.328212684,5.586062939,1.152928699,2.018627898,5.784546786,-2.628927662,1.604348373,2.889891854,-1.202799863,1.46882691,-0.789023345,-2.639074412,2.778411696,-0.987507192,27
GIMP,TRUE,6,1596.03,2.018627898,4.009604901,-1.990977003,924.525,TRUE,0,High,1.142781949,3.192691222,1.90714774,5.999839457,3.328212684,5.586062939,1.152928699,4.797039594,5.784546786,0.875845949,-1.174063324,0.111480158,2.301973748,-1.309584786,2.715750266,0.865699199,-2.778411696,2.517266419,27
PAWS,TRUE,6,698.5749999,5.784546786,3.433049448,2.351497338,1040.69,TRUE,0,High,1.142781949,3.192691222,1.90714774,5.999839457,3.328212684,5.586062939,1.152928699,4.797039594,2.018627898,-1.64142047,2.591855564,-2.405786261,-0.215292671,2.456334102,0.198483846,-1.65156722,0.987507192,-2.517266419,27
DUET,TRUE,6,1355.255,4.65305884,1.751453362,2.901605478,1396.26,TRUE,1,High,5.064112196,0.057141117,1.27400475,3.913624424,4.541258057,4.168251661,3.22045378,6.201345662,5.142859103,-0.411053356,-1.687267584,-2.904131217,0.739434416,0.111800783,0.484807179,1.432605059,-1.548286823,-0.489800264,27
TOLL,TRUE,6,1122.715,5.064112196,3.419892313,1.644219883,888.4599999,TRUE,1,High,4.65305884,0.057141117,1.27400475,3.913624424,4.541258057,4.168251661,3.22045378,6.201345662,5.142859103,0.411053356,-1.276214228,-2.493077861,1.150487773,0.522854139,0.895860535,1.843658416,-1.137233466,-0.078746907,27
LOON,TRUE,6,940.4699999,0.057141117,0.445577287,-0.38843617,1682.51,TRUE,1,High,4.65305884,5.064112196,1.27400475,3.913624424,4.541258057,4.168251661,3.22045378,6.201345662,5.142859103,1.687267584,1.276214228,-1.216863633,2.426702,1.799068367,2.172074763,3.119872644,0.138980762,1.197467321,27
SUBS,TRUE,6,810.4750001,1.27400475,2.66019543,-1.38619068,1402.98,TRUE,1,High,4.65305884,5.064112196,0.057141117,3.913624424,4.541258057,4.168251661,3.22045378,6.201345662,5.142859103,2.904131217,2.493077861,1.216863633,-2.639619674,3.015932,-2.894246911,-1.946449031,1.355844395,2.414330954,27
HURL,TRUE,6,802.58,3.913624424,4.190457358,-0.276832934,1244.42,TRUE,1,High,4.65305884,5.064112196,0.057141117,1.27400475,4.541258057,4.168251661,3.22045378,6.201345662,5.142859103,-0.739434416,-1.150487773,-2.426702,2.639619674,-0.627633634,-0.254627237,0.693170643,-2.287721239,-1.22923468,27
HUMP,TRUE,6,826.9900001,4.541258057,0.437705327,-2.179632577,2007.285,TRUE,1,High,4.65305884,5.064112196,0.057141117,1.27400475,3.913624424,4.168251661,3.22045378,6.201345662,5.142859103,-0.111800783,-0.522854139,-1.799068367,-3.015932,0.627633634,0.373006396,1.320804277,-1.660087605,-0.601601046,27
RUNE,TRUE,6,930.3349999,4.168251661,1.29434055,2.873911111,886.64,TRUE,1,High,4.65305884,5.064112196,0.057141117,1.27400475,3.913624424,4.541258057,3.22045378,6.201345662,5.142859103,-0.484807179,-0.895860535,-2.172074763,2.894246911,0.254627237,-0.373006396,0.947797881,-2.033094001,-0.974607442,27
HIND,TRUE,6,675.38,3.22045378,4.779854005,-1.559400225,2331.245,TRUE,1,High,4.65305884,5.064112196,0.057141117,1.27400475,3.913624424,4.541258057,4.168251661,6.201345662,5.142859103,-1.432605059,-1.843658416,-3.119872644,1.946449031,-0.693170643,-1.320804277,-0.947797881,-2.980891882,-1.922405323,27
WAND,TRUE,6,748.7999999,6.201345662,4.766148789,1.435196873,2507.455,TRUE,1,High,4.65305884,5.064112196,0.057141117,1.27400475,3.913624424,4.541258057,4.168251661,3.22045378,5.142859103,1.548286823,1.137233466,-0.138980762,-1.355844395,2.287721239,1.660087605,2.033094001,2.980891882,1.058486559,27
MIST,TRUE,6,693.205,5.142859103,2.138901059,3.003958044,1668.54,TRUE,1,High,4.65305884,5.064112196,0.057141117,1.27400475,3.913624424,4.541258057,4.168251661,3.22045378,6.201345662,0.489800264,0.078746907,-1.197467321,-2.414330954,1.22923468,0.601601046,0.974607442,1.922405323,-1.058486559,27
BONY,TRUE,4,2379.815,3.939600883,4.707904706,-0.768303823,4475.705,TRUE,2,Low,3.445908818,1.943813858,4.87884314,0.690054356,6.248564486,0.422007966,0.538335111,4.086147043,3.426465334,0.493692065,1.995787025,-0.939242257,-3.03363878,-2.308963603,-2.76559239,-2.881919535,-0.14654616,0.513135549,27
HOOP,TRUE,6,861.1400001,3.445908818,3.94276238,-0.496853562,1382.645,TRUE,2,High,3.939600883,1.943813858,4.87884314,0.690054356,6.248564486,0.422007966,0.538335111,4.086147043,3.426465334,-0.493692065,1.50209496,-1.432934322,2.755854462,-2.802655667,3.023900852,2.907573707,-0.640238225,0.019443484,27
COMB,TRUE,6,881.415,1.943813858,3.150561023,-1.206747165,932.025,TRUE,2,High,3.939600883,3.445908818,4.87884314,0.690054356,6.248564486,0.422007966,0.538335111,4.086147043,3.426465334,-1.995787025,-1.50209496,-2.935029281,1.253759503,1.97843468,1.521805892,1.405478747,-2.142333184,-1.482651475,27
SPAM,TRUE,6,1010.465,4.87884314,4.847310879,0.031532261,2998.53,TRUE,2,High,3.939600883,3.445908818,1.943813858,0.690054356,6.248564486,0.422007966,0.538335111,4.086147043,3.426465334,0.939242257,1.432934322,2.935029281,-2.094396523,-1.369721346,-1.826350133,-1.942677279,0.792696097,1.452377806,27
LABS,TRUE,1,3635.755,0.690054356,0.290599162,0.399455194,1549.945,TRUE,2,Unrecognized,3.939600883,3.445908818,1.943813858,4.87884314,6.248564486,0.422007966,0.538335111,4.086147043,3.426465334,3.03363878,-2.755854462,-1.253759503,2.094396523,0.724675177,0.26804639,0.151719245,2.88709262,-2.736410978,27
SLAY,TRUE,6,1123.925,6.248564486,6.161615821,0.086948665,7348.7,FALSE,2,High,3.939600883,3.445908818,1.943813858,4.87884314,0.690054356,0.422007966,0.538335111,4.086147043,3.426465334,2.308963603,2.802655667,-1.97843468,1.369721346,-0.724675177,-0.456628787,-0.572955933,2.162417443,2.822099152,27
KNOT,TRUE,6,1314.9,0.422007966,0.595409875,-0.17340191,695.575,TRUE,2,High,3.939600883,3.445908818,1.943813858,4.87884314,0.690054356,6.248564486,0.538335111,4.086147043,3.426465334,2.76559239,-3.023900852,-1.521805892,1.826350133,-0.26804639,0.456628787,-0.116327145,2.61904623,-3.004457368,27
KEEL,TRUE,6,1891.175,0.538335111,3.892084366,2.929436052,2252.285,TRUE,2,High,3.939600883,3.445908818,1.943813858,4.87884314,0.690054356,6.248564486,0.422007966,4.086147043,3.426465334,2.881919535,-2.907573707,-1.405478747,1.942677279,-0.151719245,0.572955933,0.116327145,2.735373376,-2.888130223,27
SKIM,TRUE,6,899.9699999,4.086147043,3.481625278,0.604521765,1907.29,TRUE,2,High,3.939600883,3.445908818,1.943813858,4.87884314,0.690054356,6.248564486,0.422007966,0.538335111,3.426465334,0.14654616,0.640238225,2.142333184,-0.792696097,-2.88709262,-2.162417443,-2.61904623,-2.735373376,0.659681709,27
TILE,TRUE,6,1179.75,3.426465334,0.832981267,2.593484067,2135.725,TRUE,2,High,3.939600883,3.445908818,1.943813858,4.87884314,0.690054356,6.248564486,0.422007966,0.538335111,4.086147043,-0.513135549,-0.019443484,1.482651475,-1.452377806,2.736410978,-2.822099152,3.004457368,2.888130223,-0.659681709,27
HUGS,TRUE,6,913.5800001,0.515238697,0.352990388,0.16224831,2520.1,TRUE,3,High,3.371373753,0.819699814,3.123915054,4.87408808,0.624478955,3.325226442,3.824280784,3.832795185,5.123709181,-2.856135055,-0.304461117,-2.608676357,1.924335925,-0.109240258,-2.809987745,2.974143221,2.965628819,1.674714823,27
TWIG,TRUE,6,1191.535,3.371373753,0.801169726,2.570204027,1134.75,TRUE,3,High,0.515238697,0.819699814,3.123915054,4.87408808,0.624478955,3.325226442,3.824280784,3.832795185,5.123709181,2.856135055,2.551673938,0.247458699,-1.502714327,2.746894797,0.046147311,-0.452907031,-0.461421432,-1.752335428,27
VOWS,TRUE,6,858.7849999,0.819699814,1.344334066,-0.524634251,4252.36,TRUE,3,High,0.515238697,3.371373753,3.123915054,4.87408808,0.624478955,3.325226442,3.824280784,3.832795185,5.123709181,0.304461117,-2.551673938,-2.30421524,2.228797042,0.195220859,-2.505526628,-3.004580969,-3.013095371,1.97917594,27
CUFF,TRUE,6,862.955,3.123915054,2.841115485,0.282799569,1484.68,TRUE,3,High,0.515238697,3.371373753,0.819699814,4.87408808,0.624478955,3.325226442,3.824280784,3.832795185,5.123709181,2.608676357,-0.247458699,2.30421524,-1.750173025,2.499436099,-0.201311388,-0.700365729,-0.708880131,-1.999794127,27
AXIS,TRUE,6,915.5999999,4.87408808,5.306602684,-0.432514604,962.35,TRUE,3,High,0.515238697,3.371373753,0.819699814,3.123915054,0.624478955,3.325226442,3.824280784,3.832795185,5.123709181,-1.924335925,1.502714327,-2.228797042,1.750173025,-2.033576183,1.548861638,1.049807296,1.041292895,-0.249621102,27
FONT,TRUE,6,1234.94,0.624478955,3.917467295,2.990196967,3435.525,TRUE,3,High,0.515238697,3.371373753,0.819699814,3.123915054,4.87408808,3.325226442,3.824280784,3.832795185,5.123709181,0.109240258,-2.746894797,-0.195220859,-2.499436099,2.033576183,-2.700747487,3.083383479,3.074869077,1.783955081,27
ROVE,TRUE,1,1020.28,3.325226442,4.829497725,-1.504271283,2343.935,TRUE,3,Unrecognized,0.515238697,3.371373753,0.819699814,3.123915054,4.87408808,0.624478955,3.824280784,3.832795185,5.123709181,2.809987745,-0.046147311,2.505526628,0.201311388,-1.548861638,2.700747487,-0.499054342,-0.507568743,-1.798482739,27
BRIM,TRUE,1,1115.75,3.824280784,3.460510354,0.363770429,1208.195,TRUE,3,Unrecognized,0.515238697,3.371373753,0.819699814,3.123915054,4.87408808,0.624478955,3.325226442,3.832795185,5.123709181,-2.974143221,0.452907031,3.004580969,0.700365729,-1.049807296,-3.083383479,0.499054342,-0.008514402,-1.299428398,27
VOID,TRUE,6,985.7300001,3.832795185,5.297919401,-1.465124216,2207.725,TRUE,3,High,0.515238697,3.371373753,0.819699814,3.123915054,4.87408808,0.624478955,3.325226442,3.824280784,5.123709181,-2.965628819,0.461421432,3.013095371,0.708880131,-1.041292895,-3.074869077,0.507568743,0.008514402,-1.290913996,27
MUGS,TRUE,6,851.5399999,5.123709181,0.551948582,-1.711424708,1137.165,TRUE,3,High,0.515238697,3.371373753,0.819699814,3.123915054,4.87408808,0.624478955,3.325226442,3.824280784,3.832795185,-1.674714823,1.752335428,-1.97917594,1.999794127,0.249621102,-1.783955081,1.798482739,1.299428398,1.290913996,27
BLOB,TRUE,6,1132.715,1.055693672,2.625783568,-1.570089896,2330.445,TRUE,4,High,5.545109928,1.808075376,5.356942874,0.791827477,2.553243288,5.463992071,1.06518983,1.99525109,4.186710554,1.793769051,-0.752381704,1.981936105,0.263866195,-1.497549616,1.874886908,-0.009496158,-0.939557418,-3.131016882,27
NETS,TRUE,1,1316.995,5.545109928,3.703514216,1.841595713,1463.615,TRUE,4,Unrecognized,1.055693672,1.808075376,5.356942874,0.791827477,2.553243288,5.463992071,1.06518983,1.99525109,4.186710554,-1.793769051,-2.546150755,0.188167054,-1.529902855,2.99186664,0.081117858,-1.803265209,-2.733326469,1.358399375,27
SHIN,TRUE,6,933.8049999,1.808075376,3.393036744,-1.584961368,997.7750001,TRUE,4,High,1.055693672,5.545109928,5.356942874,0.791827477,2.553243288,5.463992071,1.06518983,1.99525109,4.186710554,0.752381704,2.546150755,2.734317809,1.016247899,-0.745167913,2.627268612,0.742885545,-0.187175714,-2.378635178,27
LINT,TRUE,6,878.235,5.356942874,4.89746122,0.459481654,2493.28,TRUE,4,High,1.055693672,5.545109928,1.808075376,0.791827477,2.553243288,5.463992071,1.06518983,1.99525109,4.186710554,-1.981936105,-0.188167054,-2.734317809,-1.71806991,2.803699586,-0.107049197,-1.991432263,-2.921493523,1.17023232,27
OUTS,TRUE,6,917.56,0.791827477,0.495765075,0.296062402,1379.85,TRUE,4,High,1.055693672,5.545109928,1.808075376,5.356942874,2.553243288,5.463992071,1.06518983,1.99525109,4.186710554,-0.263866195,1.529902855,-1.016247899,1.71806991,-1.761415812,1.611020713,-0.273362354,-1.203423614,2.88830223,27
SASH,TRUE,6,859.35,2.553243288,1.03114311,1.522100179,4093.45,TRUE,4,High,1.055693672,5.545109928,1.808075376,5.356942874,0.791827477,5.463992071,1.06518983,1.99525109,4.186710554,1.497549616,-2.99186664,0.745167913,-2.803699586,1.761415812,-2.910748783,1.488053458,0.557992198,-1.633467265,27
DRIP,TRUE,6,732.37,5.463992071,0.438459139,-1.257652375,1786.87,TRUE,4,High,1.055693672,5.545109928,1.808075376,5.356942874,0.791827477,2.553243288,1.06518983,1.99525109,4.186710554,-1.874886908,-0.081117858,-2.627268612,0.107049197,-1.611020713,2.910748783,-1.884383067,-2.814444327,1.277281517,27
IRIS,TRUE,6,1721.535,1.06518983,0.304755024,0.760434807,1641.425,TRUE,4,High,1.055693672,5.545109928,1.808075376,5.356942874,0.791827477,2.553243288,5.463992071,1.99525109,4.186710554,0.009496158,1.803265209,-0.742885545,1.991432263,0.273362354,-1.488053458,1.884383067,-0.93006126,-3.121520723,27
CLAN,TRUE,1,987.285,1.99525109,5.853592663,2.424843734,2944.42,TRUE,4,Unrecognized,1.055693672,5.545109928,1.808075376,5.356942874,0.791827477,2.553243288,5.463992071,1.06518983,4.186710554,0.939557418,2.733326469,0.187175714,2.921493523,1.203423614,-0.557992198,2.814444327,0.93006126,-2.191459463,27
FUNK,TRUE,6,972.34,4.186710554,5.083744199,-0.897033645,2707.42,TRUE,4,High,1.055693672,5.545109928,1.808075376,5.356942874,0.791827477,2.553243288,5.463992071,1.06518983,1.99525109,3.131016882,-1.358399375,2.378635178,-1.17023232,-2.88830223,1.633467265,-1.277281517,3.121520723,2.191459463,27
ALTO,TRUE,6,904,5.666197796,5.157966267,0.508231529,2397.825,TRUE,5,High,5.19046115,6.101801668,1.763976357,3.017746754,2.865061373,3.791748524,3.554967139,0.450275116,2.773801249,0.475736646,-0.435603871,-2.380963868,2.648451042,2.801136423,1.874449273,2.111230657,-1.067262627,2.892396547,27
CROP,TRUE,6,1388.07,5.19046115,1.049443928,-2.142168085,1076.945,TRUE,5,High,5.666197796,6.101801668,1.763976357,3.017746754,2.865061373,3.791748524,3.554967139,0.450275116,2.773801249,-0.475736646,-0.911340518,-2.856700514,2.172714396,2.325399777,1.398712627,1.635494011,-1.542999273,2.416659901,27
PEER,TRUE,2,1834.425,6.101801668,5.497787144,0.604014524,1959.185,TRUE,5,Unrecognized,5.666197796,5.19046115,1.763976357,3.017746754,2.865061373,3.791748524,3.554967139,0.450275116,2.773801249,0.435603871,0.911340518,-1.945359996,3.084054914,-3.046445013,2.310053144,2.546834529,-0.631658756,-2.955184888,27
APEX,TRUE,6,771.79,1.763976357,3.056596136,-1.292619779,2366.74,TRUE,5,High,5.666197796,5.19046115,6.101801668,3.017746754,2.865061373,3.791748524,3.554967139,0.450275116,2.773801249,2.380963868,2.856700514,1.945359996,-1.253770397,-1.101085016,-2.027772167,-1.790990782,1.313701241,-1.009824892,27
MITE,TRUE,6,952.3799999,3.017746754,4.032034062,-1.014287308,1664.42,TRUE,5,High,5.666197796,5.19046115,6.101801668,1.763976357,2.865061373,3.791748524,3.554967139,0.450275116,2.773801249,-2.648451042,-2.172714396,-3.084054914,1.253770397,0.152685381,-0.77400177,-0.537220385,2.567471638,0.243945505,27
BRAT,TRUE,1,944.965,2.865061373,2.681953039,0.183108334,1247.855,TRUE,5,Unrecognized,5.666197796,5.19046115,6.101801668,1.763976357,3.017746754,3.791748524,3.554967139,0.450275116,2.773801249,-2.801136423,-2.325399777,3.046445013,1.101085016,-0.152685381,-0.92668715,-0.689905766,2.414786257,0.091260124,27
BREW,TRUE,6,835.0849999,3.791748524,3.961897268,-0.170148744,2335.73,TRUE,5,High,5.666197796,5.19046115,6.101801668,1.763976357,3.017746754,2.865061373,3.554967139,0.450275116,2.773801249,-1.874449273,-1.398712627,-2.310053144,2.027772167,0.77400177,0.92668715,0.236781384,-2.9417119,1.017947275,27
SOAK,TRUE,6,1019.435,3.554967139,0.57187497,2.983092169,3312.175,TRUE,5,High,5.666197796,5.19046115,6.101801668,1.763976357,3.017746754,2.865061373,3.791748524,0.450275116,2.773801249,-2.111230657,-1.635494011,-2.546834529,1.790990782,0.537220385,0.689905766,-0.236781384,3.104692023,0.78116589,27
WONT,TRUE,1,1507.4,0.450275116,5.925988613,0.807471811,1581.325,TRUE,5,Unrecognized,5.666197796,5.19046115,6.101801668,1.763976357,3.017746754,2.865061373,3.791748524,3.554967139,2.773801249,1.067262627,1.542999273,0.631658756,-1.313701241,-2.567471638,-2.414786257,2.9417119,-3.104692023,-2.323526133,27
FIDE,TRUE,1,892.18,2.773801249,1.44922684,1.324574409,4459.37,TRUE,5,Unrecognized,5.666197796,5.19046115,6.101801668,1.763976357,3.017746754,2.865061373,3.791748524,3.554967139,0.450275116,-2.892396547,-2.416659901,2.955184888,1.009824892,-0.243945505,-0.091260124,-1.017947275,-0.78116589,2.323526133,27
LIME,TRUE,6,1106.2,2.76265152,2.585836932,0.176814588,2655.19,TRUE,6,High,5.028045826,1.837278273,3.644889707,2.963453631,1.354361866,3.631202815,1.250085426,1.797236689,1.29202489,-2.265394306,0.925373247,-0.882238187,-0.200802111,1.408289654,-0.868551295,1.512566095,0.965414832,1.47062663,27
CLOG,TRUE,6,890.595,5.028045826,5.599347345,-0.571301519,1519.585,TRUE,6,High,2.76265152,1.837278273,3.644889707,2.963453631,1.354361866,3.631202815,1.250085426,1.797236689,1.29202489,2.265394306,-3.092417754,1.383156119,2.064592195,-2.609501347,1.396843011,-2.505224907,-3.05237617,-2.547164371,27
THUG,TRUE,4,2490.86,1.837278273,1.18945731,0.647820963,1929.18,TRUE,6,Low,2.76265152,5.028045826,3.644889707,2.963453631,1.354361866,3.631202815,1.250085426,1.797236689,1.29202489,-0.925373247,3.092417754,-1.807611434,-1.126175358,0.482916407,-1.793924542,0.587192848,0.040041585,0.545253383,27
FINS,TRUE,6,1048.415,3.644889707,3.996940202,-0.352050495,2143.94,TRUE,6,High,2.76265152,5.028045826,1.837278273,2.963453631,1.354361866,3.631202815,1.250085426,1.797236689,1.29202489,0.882238187,-1.383156119,1.807611434,0.681436076,2.290527841,0.013686892,2.394804282,1.847653018,2.352864817,27
BASH,TRUE,6,915.315,2.963453631,3.637357729,-0.673904098,2105.865,TRUE,6,High,2.76265152,5.028045826,1.837278273,3.644889707,1.354361866,3.631202815,1.250085426,1.797236689,1.29202489,0.200802111,-2.064592195,1.126175358,-0.681436076,1.609091765,-0.667749184,1.713368205,1.166216942,1.671428741,27
SLIT,TRUE,6,811.6,1.354361866,0.839314113,0.515047753,14125.995,FALSE,6,High,2.76265152,5.028045826,1.837278273,3.644889707,2.963453631,3.631202815,1.250085426,1.797236689,1.29202489,-1.408289654,2.609501347,-0.482916407,-2.290527841,-1.609091765,-2.276840949,0.10427644,-0.442874823,0.062336976,27
BEAN,TRUE,6,844.12,3.631202815,3.464757634,0.166445181,1202.725,TRUE,6,High,2.76265152,5.028045826,1.837278273,3.644889707,2.963453631,1.354361866,1.250085426,1.797236689,1.29202489,0.868551295,-1.396843011,1.793924542,-0.013686892,0.667749184,2.276840949,2.381117389,1.833966126,2.339177925,27
CARP,TRUE,6,1060.005,1.250085426,5.196033923,2.337236809,1077.995,TRUE,6,High,2.76265152,5.028045826,1.837278273,3.644889707,2.963453631,1.354361866,3.631202815,1.797236689,1.29202489,-1.512566095,2.505224907,-0.587192848,-2.394804282,-1.713368205,-0.10427644,-2.381117389,-0.547151263,-0.041939464,27
LAPS,TRUE,6,937.58,1.797236689,3.299361391,-1.502124703,1662.505,TRUE,6,High,2.76265152,5.028045826,1.837278273,3.644889707,2.963453631,1.354361866,3.631202815,1.250085426,1.29202489,-0.965414832,3.05237617,-0.040041585,-1.847653018,-1.166216942,0.442874823,-1.833966126,0.547151263,0.505211799,27
LIMP,TRUE,6,3713.35,1.29202489,0.338794358,0.953230532,3951.675,TRUE,6,High,2.76265152,5.028045826,1.837278273,3.644889707,2.963453631,1.354361866,3.631202815,1.250085426,1.797236689,-1.47062663,2.547164371,-0.545253383,-2.352864817,-1.671428741,-0.062336976,-2.339177925,0.041939464,-0.505211799,27
COAX,TRUE,6,977.63,5.879354259,5.19206728,0.687286979,3087.155,TRUE,7,High,2.815748067,3.63999038,1.630768117,3.213897476,1.736734043,0.18921126,3.340226527,2.202379837,5.952359384,3.063606193,2.23936388,-2.034599164,2.665456784,-2.140565091,-0.593042308,2.539127732,-2.606210885,-0.073005124,27
